ski_resort,summit,drop,base,gondolas_and_trams,fast_eight,high_speed_sixes,quad_chairs,triple_chairs,double_chairs,surface_lifts,total_runs,longest_run,skiable_terrain,snow_making,averageSnowfall,nov_snow,dec_snow,jan_snow,feb_snow,mar_snow,apr_snow,childrenWeekdayPrice,childrenWeekendPrice,teenagerWeekdayPrice,teenagerWeekendPrice,adultWeekdayPrice,adultWeekendPrice,seniorWeekdayPrice,seniorWeekendPrice,childrenPrice_season,teenagerPrice_season,adultPrice_season,beginner_runs,intermediate_runs,advanced_runs,expert_runs,night_skiing,epic,mountain_collective,ikon,indy,dec_mean_2_guests,dec_min_2_guests,dec_max_2_guests,jan_mean_2_guests,jan_min_2_guests,jan_max_2_guests,feb_mean_2_guests,feb_min_2_guests,feb_max_2_guests,mar_mean_2_guests,mar_min_2_guests,mar_max_2_guests,apr_mean_2_guests,apr_min_2_guests,apr_max_2_guests,may_mean_2_guests,may_min_2_guests,may_max_2_guests,dec_mean_4_guests,dec_min_4_guests,dec_max_4_guests,jan_mean_4_guests,jan_min_4_guests,jan_max_4_guests,feb_mean_4_guests,feb_min_4_guests,feb_max_4_guests,mar_mean_4_guests,mar_min_4_guests,mar_max_4_guests,apr_mean_4_guests,apr_min_4_guests,apr_max_4_guests,may_mean_4_guests,may_min_4_guests,may_max_4_guests,total_lifts,state_Alaska,state_Arizona,state_California,state_Colorado,state_Connecticut,state_Idaho,state_Illinois,state_Indiana,state_Iowa,state_Maine,state_Maryland,state_Massachusetts,state_Michigan,state_Minnesota,state_Missouri,state_Montana,state_Nevada,state_New Hampshire,state_New Jersey,state_New Mexico,state_New York,state_North Carolina,state_Ohio,state_Oregon,state_Pennsylvania,state_Rhode Island,state_South Dakota,state_Tennessee,state_Utah,state_Vermont,state_Virginia,state_Washington,state_West Virginia,state_Wisconsin,state_Wyoming
Elm Creek,-0.9885724186942055,-1.2271001250378828,-0.8105577092255516,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.9798637100971995,0.13216481109535672,-0.9156232706687041,-0.7864485558512974,-0.40748435676212846,-0.5223296160509984,-0.9551687208880956,-0.7252419177468523,-0.9219862895545534,-1.1147836236285298,-1.1540180822052442,-0.9950675337864446,-0.5730149451185471,-0.31995704073253883,-0.33825730733576703,-0.6184981755373717,-0.1389828745915453,-0.8728396687094294,-0.9630539101500026,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-0.4372198008571517,-0.9978069691816994,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.4301824840158004,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.5832366214574835,-1.0517773141355224,0.17441641728853433,-0.6491153549401305,-1.018084598826537,-0.48846954432668216,-0.6359880906456308,-1.029361664038872,0.7412468274467816,-0.4310653628526131,-0.598757704778441,0.76644076725157,-0.048508987938651625,-0.6398422187015049,0.6815021478408944,-0.35946876955516893,-0.852523265018746,1.6465107524941285,-0.14970872634710242,-0.3199749303849809,0.7118591802821177,-0.1841990704214715,-0.3725552415951111,0.30381895260262776,-0.45570302716799693,-0.4664029929334191,0.35213738343653195,-0.29274846415018524,-1.035787523788432,0.27907441427829693,0.2779898342014206,-0.4345489415084583,1.7810558364999256,0.6629370283986598,1.95093296965341,0.9721134379712322,-0.9045602230189643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mulligan's Hollow,-1.0496304727733394,-1.1533933272273604,-0.906295286409596,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.9798637100971995,1.0803036733011764,-0.9156232706687041,-0.6900055891359765,-0.41021811697753413,-0.5619920043472844,-0.8465395383861755,-0.7252419177468523,-0.9615719616275437,-1.1147836236285298,-1.199338321063715,-0.9950675337864446,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-0.9168639631197689,-0.9006300069087073,-0.8796590203371945,-0.910765583092583,0.2129116175666861,-0.4003839442238069,-0.97067782403164,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.4821635238273032,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.2574417945754281,-0.6677470932185913,-0.6112816192894971,-0.3088079114923152,0.11625782166751866,-0.6194964371896359,-0.38665942617868543,0.3550436627572946,-0.6061676789371175,-0.09071520119118234,-0.598757704778441,-0.06271427206464453,0.0029084618036020163,-0.6398422187015049,-0.03767827394970274,0.4993326160351461,1.113528723859759,-0.24283285463132578,-0.13502267411923563,0.4795137487317265,-0.6987363671589537,-0.11853213498133576,0.4267820322131912,-0.42979266465737626,-0.177896925480568,0.3381078867426519,-0.3891151530690814,0.13902700383203853,0.983845145124093,-0.25145364007224086,0.25408140436392546,0.5527223197500013,-0.2952633531886449,0.9564994220685598,1.66577833340687,0.07932307136067165,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sleeping Giant,0.7521177195267186,-0.43738443421085693,1.037049023611494,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.4034732923929645,-0.8159740511104631,-0.037026150653224586,-0.7864485558512974,-0.31508326148141746,-0.5302620937102556,0.9639468366458264,-0.3576077658936092,-0.32820120845970047,-0.5095779431157439,-0.2022930661773563,-0.6625626874032988,-0.5730149451185471,0.09634538461005658,-0.06627120065912973,-0.2078011877784066,-0.09346227652343889,-0.3225359885801864,-0.4428547164725417,-0.8796590203371945,-0.910765583092583,0.2585921913933194,0.13541033407938957,-0.13214061030253416,-0.12208980734934928,0.6419699642303351,1.0657628709579956,0.5767108776185333,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.35326380248191497,0.48434356953220215,-0.07539526613627565,-0.3088079114923152,0.6024045733078283,-0.14496660898326302,-0.3279938580688159,-0.1185686858834993,-0.15702951014248448,-0.3570761972740412,0.5264703281195401,-0.21380474589559917,-0.13420473750907436,0.6437318370522741,-0.16872892858710042,0.1690243908081019,-0.5716586951789595,-0.40731688631048296,-0.5315460842716385,-0.4680283894806675,0.41210762645089005,-0.42497783370196923,-0.3725552415951111,-0.2080789314410195,-0.5446009797079742,-0.8435174677815773,-0.16509216425849604,-0.049182815544828236,-0.4402548137244824,0.16721608956583414,-0.09259082827975391,-0.4345489415084583,0.02994326688305892,0.04319419731775981,1.9152886401225924,-0.44047931986592137,-0.9045602230189643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Elko SnoBowl,0.6374999688869408,-0.5532094021988208,0.9345648386393122,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.4034732923929645,-0.8159740511104631,-0.8338933060161013,-0.7864485558512974,-0.3828805148234776,-0.5937219149843133,-1.1072495763907837,-0.7252419177468523,-1.001157633700534,-1.244470555166984,-1.2446585599221858,-1.042568226126894,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-0.8068032270939203,-0.9006300069087073,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,0.5539996140037617,0.6546045990491858,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.46825021196969924,-2.6263012198949403,-0.36952837726548743,-0.6336468347834117,-2.6790860002642614,-0.4141029294585193,-0.5039905623984244,-2.5230621482136835,-0.4001719774598798,-0.7714155245140439,-2.511645360705009,-0.48281949198485985,-0.8369098839865408,-2.8219181134829294,-0.41165209328081326,0.1690243908081019,-2.397278399137571,0.04612557939962606,-0.8252671288289739,-2.8664944268307897,-0.26497823632082423,-0.8299239355828063,-2.461146182836159,-0.44935564111764303,-0.8001825932604087,-2.5028211571134737,-0.39240960878688413,-0.8905914198178797,-2.5375656622105662,-0.4464067202853903,-1.0130653770233164,-2.6559092793399923,-0.45369734758255187,-0.9190380930446901,-2.7897628579453144,-0.11907478788611958,-1.0730166979604192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eagle Point,1.6015745069785294,0.28915400135000696,1.8341125437242933,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,-0.305820738605097,0.17291712531127051,-0.8159740511104631,-0.22091857112158075,-0.014904822128731366,-0.0602968094056108,-0.6016543926435705,1.615721931657347,0.7452946896661202,0.8197832816570153,0.7872913722687971,0.6587914721335898,1.1899643138742277,-0.2753838875805819,-0.5441198851477825,-0.5498020569731515,-0.14461703581548888,-0.040938509521777654,-0.38857243019569554,0.03572854171072239,-0.10458636625959605,0.10124615178731818,0.48242700314382253,0.29949733180974347,-0.08528117777061354,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.2983258512821957,0.5995526358072815,0.21470862429253595,0.03149953195550019,-0.5724500764895866,0.30831561497506327,0.038665942617868376,-0.5921810345242932,-0.3596482329069806,0.10165662931310462,-0.5237425025852422,0.3057990787425619,-0.185622187251328,-0.5970564168430457,0.02944523208408633,0.5433737127320853,-0.8993340266587103,0.6062603899827019,-0.2818831963979034,-0.3199749303849809,0.09472362827664897,-0.4140333444619466,-0.44991046164107584,-0.10374305698626336,-0.4779275153029912,-0.49154395792329625,-0.016841656957373368,-0.6913104345953148,-0.46614754024900196,-0.187534597379405,-0.5348967802734138,-0.5168215466133299,-0.16462479640770405,0.3693746347287598,-1.6491443129591552,0.04361145669624923,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pine Knob,-0.8868089952289823,-0.9743911039732346,-0.7652590569337722,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.9798637100971995,4.8728591221244555,-0.6908658678740466,-0.7864485558512974,-0.371945473961855,-0.28435528627328216,-1.281056268393856,0.010026385959633928,-0.7636436012625927,-0.8554097605516215,-0.9274168879128899,-0.805064764424647,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-0.16845095814399833,-0.1307352002660651,0.18606587901950333,0.2586701994353028,1.0351619464460853,0.45353818682191244,-0.14447203991619748,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.23827739299413073,-0.36052291648504636,0.08980278258013095,-0.1386541897684075,0.19728228027423692,0.21270139585885384,-0.2546618979314791,-0.3735907197670037,-0.01857338292007881,-0.194300033001183,-0.8613109124546366,-0.06271427206464453,-0.08278728776682072,-0.29755580383383057,-0.3605103743979263,-0.1612838344189424,-0.24398336369920867,-0.24727836900103273,-0.5315460842716385,-1.1194636095016883,-0.2579252585836189,-0.44686681218201446,-0.9398268552655192,-0.23416290005470852,-0.5223764915729798,-1.0195042227107178,-0.3891151530690814,-0.5252429469098442,-1.0098947972639125,-0.4400148160161067,-0.24799562222347227,-1.0378813789441836,0.39128395585161874,0.48353778782260975,0.7746700951364331,0.6546768631763662,0.7800045263955856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whaleback,-0.7550521416897985,-0.5532094021988208,-0.7360237565185103,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.4034732923929645,0.13216481109535672,-0.4252434827530876,-0.7864485558512974,-0.36921171374644934,-0.36368006286585425,-0.48444226337977514,-0.7252419177468523,-0.7636436012625927,-0.6824938518336827,-0.5195347381866522,-0.6625626874032988,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.36576156768570084,-0.0759543541895518,-0.5866817550422231,-0.3804308132312464,-0.2741335093390707,-0.12364534485265988,-0.19821354687301349,-0.4506146578147316,-0.8843578167359968,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.014334165523778008,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.9473602515021335,-0.2069108281182739,-0.8892978476171082,-0.9430172379177892,-1.2206457453433326,-0.8992565597889154,-0.841317579030174,-1.2115202596699468,-0.8763259759564457,-0.8750003563240446,-1.1613717212274315,-0.9987381831149489,-0.8197707340724563,-1.2816292465783945,-0.8495530612155324,-0.38148931790363855,-0.618469456818924,-0.3584162282437065,-0.3112553008536369,-0.6160818485763541,-0.4800940573055877,-0.3593108982618335,-0.3467701682464562,-0.6352039174901775,-0.4112540508980083,-0.5921078178828051,-0.5966658632906531,-0.46988711768135394,-0.5956111728715997,-0.6445557526331815,-0.2719040520609674,0.19620769762889087,-0.6204699732603487,0.5324648534342598,0.8459587541980681,-0.17462618847522113,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Switzerland,-0.8972531360583078,-1.079686529416838,-0.7459830346819512,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,1.3256979607197403,1.0803036733011764,-0.6704333767108959,-0.7864485558512974,-0.3883480352542889,-0.40334245116214024,-1.281056268393856,-0.4801524831780236,-0.5261295688246515,-0.6824938518336827,-0.7914561713374774,-0.805064764424647,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.4289457196486186,-0.0969638609902163,-0.5206453134267139,-0.46366268421964013,-0.3225755502189206,-0.2585802428366467,-0.8834221542725128,0.6343687557492412,-0.20859547390724675,1.4578959348186995,0.3954606691453798,-1.1194956342017504,1.8505702458522413,-0.0663152053352808,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,0.4324766623512773,-0.6677470932185913,1.6813449592381946,0.23259029399284561,-0.6129623057929456,1.399025966374786,0.25866182302987895,-0.665044472776723,1.6327692076105644,-0.4458631959683275,-0.598757704778441,-0.06271427206464453,-0.23703963699358163,-0.6398422187015049,-0.03767827394970274,0.9837846797014778,0.6922318691000794,0.8685457377954121,-0.12033662189136886,0.15379613872121603,1.1350378445144391,-0.009087242581109517,0.09157607868067734,0.8581032856435197,-0.06677448480559646,0.061557271854002504,1.2350515158076625,-0.49202944937275006,0.10349244329042823,-0.43042695961218136,-0.4870799205984236,0.05908668912077149,-0.44257917253736545,0.6466280065281098,0.31129381123580596,1.1705112972180234,0.10617862662976565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Oak Mountain,-0.594373052007867,-0.6058571149206224,-0.5272001821237825,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,-0.9065400465793947,-0.9798637100971995,0.13216481109535672,-0.5887034120582931,0.27442407801723084,-0.39053504342661344,-0.5302620937102556,-0.41202280837849503,-0.7252419177468523,-0.5261295688246515,-0.5960358974747133,-0.5648549770451231,-0.47255991804150116,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.23939326375986544,-0.0969638609902163,-0.36656028299052584,-0.4844706519667386,-0.1772494275793709,-0.2585802428366467,-0.8834221542725128,-0.14923037626918356,-0.5390777875534238,1.8528923703607116,0.09964951504343339,0.004351597023261867,0.2370150460895445,-0.4613711079027021,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.8349290955585221,0.6763586799906677,0.0333936927745287,0.5264921769705043,0.6429168026111873,-0.0033159139962860556,0.6693207997989654,0.9379511687767332,-0.021950361632820412,0.2940284598173916,1.0515767434719312,-0.3243587511377611,0.44852635956980025,1.2427330630707043,-0.11758720970421353,0.43327097098973727,1.1603394854997233,0.11280829494523034,0.5405357283626359,0.42029236509345186,0.052405761853416825,0.14413560677920723,-0.24362987485183654,-0.4330531607340874,0.06657244400436942,-0.34069816798403296,-0.39240960878688413,0.02831534537505808,-0.31079118110188464,0.4196963082025359,0.2062645446889352,0.388177109540258,0.3051180992514237,0.1736663722821598,0.09742783405090114,-0.07939521603676133,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt. Pleasant,-0.8246797472186355,-0.9322729337957931,-0.7038970527654752,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.9798637100971995,-0.8159740511104631,-0.8338933060161013,-0.40067668899001435,-0.3938155556851002,-0.46283603360656933,-0.5568617183810551,-0.7252419177468523,-0.842814945408573,-0.03405919414141223,-0.2022930661773563,-0.8525654567650964,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.27098533974132427,-0.09346227652343889,-0.5866817550422231,-0.6301264261964277,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-1.2040753616786015,-0.699386372531047,0.33873936744966493,1.5294034265361744,0.2540954261843757,-0.5273005748506804,-0.2222583247697892,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-1.1581686688964046,-1.243792424593988,-0.5145803224798932,-1.097702439484978,-1.2206457453433326,-0.8850914902902177,-0.9733151072773804,-1.175088540543732,-0.8628180611054793,-1.0969678530597604,-1.1238641201308321,-0.9839976490826606,-1.128275432525978,-1.2388434447199352,-0.8048040571930063,-0.5576537046913955,-0.6652802184588883,-0.46510857311667336,-1.2217905389813768,-1.1490743013208256,-0.7868985888740208,-1.1144806558233946,-1.4039581755413075,-0.9188670761640456,-1.100213183082832,-1.4720415925285077,-0.8832835107394903,-1.012374244120558,-1.4759638747052646,-0.9194076362123759,-1.001111162104569,-1.5315170095734134,-0.8595107367318575,-0.31560428383434014,-0.5798144270346309,-0.31747264713291085,-1.0730166979604192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunt Hollow,-0.693458490645058,-0.4215901203943164,-0.7681504602715453,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.4034732923929645,-0.8159740511104631,-0.6500008855477452,-0.7864485558512974,-0.19698482017589333,0.9848411392078709,-0.339603353377215,-0.7252419177468523,-0.6844722571166123,-0.8986387377311063,-0.8820966490544191,-0.8525654567650964,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,0.04493542007326428,-0.03043375612144541,-0.19046310534916805,-0.10992723251896669,0.04073975637995365,0.16871360077931158,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,0.9970667600196853,-0.19616163905851303,1.1906347855385526,0.4068629618540389,3.572357581469915,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.21911299141283336,-0.09170176184319456,-0.6032231778886967,-0.4789616332162228,-0.41040115927615,-0.6017901003162638,0.038665942617868376,-0.48288587714564846,0.9945202309024018,0.07206096308167587,-0.41121969929544416,1.0428257803569747,-0.06564813785273617,-0.42591320940920846,-0.39886666356009154,0.38922987429279804,-0.00992955549938667,-0.29173351269810227,0.42304731053970174,0.12418544690207874,-0.09923325949649836,0.2864139668995013,0.014220858634712601,-0.12004553736981902,0.38882752196178694,0.03641630686412529,0.5992215622717364,0.5154466425857721,0.3365269820111042,0.5187708243764315,0.46925727290138164,0.3607529078386342,0.39128395585161874,0.5487738753048098,0.24000515217417104,-0.14288253099573453,-0.9045602230189643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Powder Ridge Connecticut,-1.044274503117275,-0.7111525403642259,-1.0348021014217361,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,0.17291712531127051,0.13216481109535672,-0.6295683943845944,-0.40067668899001435,-0.371945473961855,-0.3319501522288254,-0.7017006283836154,-0.7252419177468523,-0.842814945408573,-0.941867714910591,-1.1086978433467733,-0.8525654567650964,-0.5730149451185471,-0.03174766934151124,-0.005829843619876994,-0.04984080787111229,-0.06194801632244215,-0.2564995469646772,-0.172351135760262,-0.03192330493982121,-0.03368874619666866,0.10327824038276621,0.5372560428067868,-0.1568034695298608,1.8528923703607116,0.7405736822643173,-0.1829562748475735,-0.5273005748506804,-0.1702772849582864,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.16161978666894125,-0.9365682478604431,1.842513787254201,-0.10771714945496973,-1.058596828129896,1.749611436467554,-0.2693282899589464,-1.065793383165087,1.3288411234638204,-0.49025669531547067,-1.0113413168410341,1.7024646783018744,-0.1513438874231589,-1.1104860391445572,2.1997719271765996,-0.8439208332215006,-0.9929555499386391,-0.46510857311667336,-0.2671971441700366,-1.2971277604165121,1.2725709103899436,-0.5234782368621729,-1.1203223687061035,1.1808923972379215,-0.5112642475054827,-1.170350012649981,0.9220782226164035,-0.46988711768135394,-1.16525115641103,1.084454352208029,-0.3675377714109479,-1.175002387452303,1.5003219166089676,-0.9842741805268901,-0.6867474156270833,-0.9126662248732845,-0.3991907981945993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawnee Mountain,-0.875561458951247,-0.5532094021988208,-0.880593923407168,-0.32343436564895045,-0.021915258647018293,-0.3035526737563743,0.0065026983668435385,-0.9065400465793947,0.7493075430155055,0.6062342421982666,-0.5682709208951424,0.6601959448785139,-0.3473416320232041,-0.10587453893999502,-0.9189589933874556,0.2551158205284627,-0.6448865850436221,-0.7689518061926521,-0.7461359324790064,-0.5200606103819506,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,0.2660799519434763,-0.005922664854003502,0.029658366702529186,0.34784805791719897,0.2102868994594283,0.6634748933872633,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,1.7212268918467077,0.2475550920944066,0.5038392553454896,-0.5273005748506804,0.6614193520257584,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-0.5449078182948887,-0.4757319827601257,-0.7200705782003014,-0.46349311305950397,-0.5319378471862274,-0.5061758812000543,-0.43065860226108754,-0.48288587714564846,-0.5318741472568023,-0.5642458608940426,-1.2363869234206304,-0.8144815077113456,-0.7683532843302026,-1.3672008502953132,-0.7600550531704803,-0.27138657616129047,0.08369196778054214,-0.500672688074329,-0.6637205543224395,-0.2607535467467063,-0.5153589459916145,-0.7314235324226027,-0.24362987485183654,-0.7297583037148002,-0.744621372922923,-0.34069816798403296,-0.718560724849354,-0.7798797613608992,0.20706334938850643,-0.7244545559992264,-0.7261642189733749,-1.0927297823474313,-0.517626854092374,-1.09843733362074,-0.8649690632811706,-0.6745887937771351,0.10617862662976565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
