,count,mean,std,min,25%,50%,75%,max,ski_resort
259,33.0,254.8181818181818,98.19192130257413,75.0,168.0,250.0,313.0,495.0,Spout Springs
260,35.0,236.6,98.92605675898717,89.0,178.5,212.0,268.5,574.0,Spring Mountain
261,35.0,261.3142857142857,97.70928411200583,103.0,184.0,266.0,316.5,599.0,Mission Ridge
262,35.0,347.9714285714286,90.48577584489233,163.0,280.0,350.0,404.5,570.0,Steamboat
263,35.0,249.5142857142857,92.60808357188449,125.0,191.5,235.0,292.5,545.0,Stevens Pass
264,33.0,352.4848484848485,122.65732785185554,150.0,285.0,350.0,415.0,665.0,Stowe Mountain
265,34.0,478.2647058823529,243.67903738736348,155.0,249.0,464.0,594.25,1200.0,Stratton Mountain
266,35.0,322.9428571428571,112.14406251024849,175.0,234.0,301.0,393.5,590.0,Sugar Bowl
267,35.0,207.4857142857143,95.83299549325422,88.0,153.0,185.0,234.0,641.0,Sugar Mountain
268,35.0,322.74285714285713,120.35886117018919,144.0,200.5,340.0,422.5,530.0,Sugarbush
269,35.0,350.0571428571429,154.70958426091408,125.0,250.5,295.0,418.0,880.0,Sugarloaf
270,35.0,362.9714285714286,191.8932739087761,140.0,243.5,303.0,417.0,993.0,The Summit at Snoqualmie
271,35.0,306.14285714285717,120.02552249592655,95.0,227.0,285.0,375.0,690.0,Sun Valley
272,35.0,252.57142857142858,168.3227442103039,107.0,154.0,211.0,269.5,993.0,Sunburst
273,35.0,615.5428571428571,332.9709705468192,201.0,358.0,575.0,759.0,1550.0,Sundance
274,35.0,336.1714285714286,147.17846024355555,111.0,252.0,286.0,424.5,604.0,Sunday River
275,34.0,209.26470588235293,97.90233501518759,87.0,146.5,179.5,282.25,475.0,Sundown Mountain
276,35.0,305.8285714285714,77.34623672897379,141.0,252.0,299.0,357.0,479.0,Sunlight Mountain
277,34.0,222.76470588235293,79.57541070773567,134.0,157.25,199.0,279.0,411.0,Sunrise Park
278,35.0,189.02857142857144,53.0967406301575,110.0,152.5,185.0,222.5,357.0,Swain
279,31.0,253.83870967741936,87.86887836399322,109.0,175.0,250.0,324.0,425.0,Swiss Valley
280,35.0,305.0571428571429,86.69416930564961,165.0,250.0,300.0,357.0,590.0,Tahoe Donner
281,35.0,335.3142857142857,177.53736498660376,115.0,212.5,300.0,411.0,911.0,Tamarack
282,35.0,378.2857142857143,152.20952498381405,145.0,273.5,350.0,435.5,799.0,Taos Ski Valley
