,count,mean,std,min,25%,50%,75%,max,ski_resort
179,35.0,272.37142857142857,140.56400796837877,108.0,196.0,231.0,320.0,814.0,Mt. Hood Skibowl
180,35.0,315.0571428571429,126.12667368612418,143.0,221.0,295.0,389.5,575.0,Mt. Jefferson
181,35.0,229.4857142857143,82.27513791740328,99.0,173.5,205.0,273.5,454.0,Mt. La Crosse
182,35.0,219.45714285714286,81.09484021344204,92.0,155.0,199.0,271.0,400.0,Mt. Rose Ski Tahoe
183,33.0,300.7878787878788,141.54057668557397,120.0,195.0,250.0,365.0,607.0,Mt. Shasta
184,33.0,236.0909090909091,100.89052347605659,81.0,150.0,225.0,295.0,525.0,Mt. Spokane
185,35.0,289.25714285714287,103.38999350180131,131.0,206.0,270.0,352.5,553.0,Mulligan's Hollow
186,35.0,263.6857142857143,111.93059073755103,137.0,183.5,229.0,312.5,727.0,Nashoba Valley
187,34.0,255.85294117647058,114.09648557861182,72.0,174.25,250.5,300.0,546.0,New Hermon Mountain
188,32.0,261.40625,103.77670177185803,103.0,198.0,245.0,320.75,500.0,Nordic Mountain
189,34.0,257.02941176470586,119.22387530217149,65.0,161.0,247.0,350.0,540.0,Nordic Valley
190,35.0,296.65714285714284,100.6432087236137,145.0,223.0,275.0,335.0,545.0,Northstar California
191,35.0,187.42857142857142,57.51587285482244,90.0,145.5,188.0,221.0,340.0,Norway Mountain
192,34.0,294.5882352941176,110.4102865341315,120.0,224.25,280.0,337.75,650.0,Nubs Nob
193,35.0,285.0285714285714,146.94026111360512,125.0,176.5,237.0,374.0,769.0,Oak Mountain
194,35.0,252.14285714285714,89.15688184224442,98.0,185.5,252.0,302.5,500.0,Ober Gatlinburg Ski
195,35.0,340.0285714285714,135.70653582472076,125.0,242.0,293.0,436.5,690.0,Okemo Mountain
196,35.0,181.4857142857143,60.2423397271248,98.0,140.0,172.0,213.5,350.0,Omni Homestead
197,35.0,285.48571428571427,117.12873044560125,97.0,198.0,290.0,331.5,615.0,Otis Ridge
198,33.0,293.3939393939394,114.42108071557973,133.0,197.0,293.0,351.0,601.0,Pajarito Mountain
199,35.0,463.54285714285714,255.46869761711483,178.0,305.5,388.0,530.5,1260.0,Palisades Tahoe
200,35.0,192.2,68.90906198410636,85.0,146.0,188.0,231.5,439.0,Paoli Peaks
201,35.0,376.4,201.7005934839179,132.0,280.0,318.0,396.0,1017.0,Park City Mountain
202,33.0,245.72727272727272,91.46115047086684,131.0,172.0,247.0,288.0,495.0,Pats Peak
203,35.0,169.68571428571428,94.59255393795117,63.0,110.0,131.0,205.0,497.0,Pebble Creek
204,35.0,227.9142857142857,96.48875930526265,75.0,175.0,225.0,250.0,452.0,Peekn Peak
205,35.0,173.42857142857142,75.33192656280514,85.0,132.0,160.0,179.5,466.0,Perfect North Slopes
206,35.0,327.0571428571429,111.90383026014237,175.0,225.5,318.0,377.5,583.0,Pico Mountain
207,33.0,247.72727272727272,131.47178231641396,73.0,175.0,215.0,296.0,800.0,Pine Knob
208,35.0,197.25714285714287,66.51375039491187,90.0,150.0,188.0,238.0,369.0,Pine Mountain
209,35.0,287.6,121.32872217051249,157.0,200.5,251.0,330.5,677.0,Plattekill Mountain
210,35.0,291.34285714285716,126.17586766030948,85.0,212.0,250.0,361.0,620.0,Pleasant
211,35.0,219.34285714285716,201.74575480002528,75.0,118.0,143.0,253.0,1199.0,Pomerelle Mountain
212,34.0,264.7647058823529,117.43368439987334,109.0,175.0,247.0,350.0,540.0,Powder Mountain
213,35.0,237.62857142857143,223.5856311433754,68.0,141.0,170.0,252.5,1199.0,Powder Ridge
214,32.0,189.875,75.87117689789034,76.0,130.75,165.5,246.75,450.0,Powderhorn
215,35.0,284.57142857142856,99.3586153978683,135.0,211.5,275.0,353.0,499.0,Purgatory Mountain
216,5.0,120.8,70.77923424282012,56.0,58.0,130.0,131.0,229.0,Ragged Mountain
217,35.0,264.7142857142857,108.29577457092205,135.0,197.5,250.0,304.5,589.0,Red Lodge Mtn.
218,35.0,266.8285714285714,85.3186021073143,130.0,211.5,253.0,301.5,536.0,Red River
219,35.0,229.62857142857143,111.18428944094303,81.0,165.0,199.0,241.0,614.0,Roundtop Mountain
220,35.0,253.97142857142856,90.63679479895883,91.0,194.5,228.0,309.5,475.0,Royal Mountain
221,35.0,201.17142857142858,79.1571355017369,120.0,152.0,175.0,222.5,430.0,Sandia Peak
222,34.0,291.94117647058823,120.64396434097857,136.0,218.25,277.0,361.0,636.0,Sapphire Valley
223,35.0,409.9142857142857,156.55301139917833,146.0,296.5,378.0,523.0,850.0,Saskadena Six
224,31.0,229.3548387096774,80.99199482545453,120.0,160.0,214.0,278.0,450.0,Shanty Creek
225,35.0,268.0571428571429,102.1480882482541,149.0,199.0,238.0,314.0,625.0,Schweitzer
226,34.0,210.1764705882353,95.24719691675503,60.0,145.0,184.0,260.75,403.0,Seven Oaks
227,34.0,245.5,128.80811427480143,102.0,179.5,224.5,268.75,799.0,Seven Springs
228,30.0,347.0,452.3994268114299,50.0,150.75,197.0,272.25,2305.0,Showdown
229,33.0,424.1212121212121,303.1301038308219,174.0,250.0,317.0,465.0,1500.0,Sierra at Tahoe
230,35.0,191.0857142857143,65.18497274885453,109.0,137.0,183.0,240.0,332.0,Silver Mountain
231,35.0,279.2,76.56285384071896,146.0,225.0,259.0,340.5,418.0,Silverton Mountain
232,34.0,264.6470588235294,135.14232281313565,91.0,161.0,245.5,299.25,691.0,Sipapu Ski and Summer
233,28.0,185.32142857142858,55.123466516961365,111.0,142.75,182.0,207.75,321.0,Ski Apache
234,35.0,258.74285714285713,120.18890593246823,81.0,168.5,225.0,333.0,576.0,Ski Brule
235,35.0,356.9142857142857,123.88119817189451,158.0,252.5,349.0,458.0,615.0,Ski Butternut
236,35.0,328.48571428571427,134.1010092142073,150.0,250.0,299.0,379.0,806.0,Ski Santa Fe
237,35.0,207.85714285714286,86.07047141976258,100.0,151.0,187.0,244.5,454.0,Ski Sawmill
238,35.0,161.17142857142858,52.41098095217975,69.0,120.0,164.0,202.0,266.0,Ski Snowstar Winter Sports Park
239,34.0,239.08823529411765,146.56891390763653,115.0,181.25,222.5,248.5,1000.0,Ski Sundown
240,35.0,221.25714285714287,73.50403864740352,100.0,173.0,209.0,264.0,390.0,Ski Ward
241,35.0,260.77142857142854,130.1872149036523,95.0,173.5,221.0,295.0,670.0,Sleeping Giant
242,35.0,256.8,92.48745542918081,149.0,180.5,220.0,309.0,454.0,Smugglers' Notch
243,34.0,205.58823529411765,86.9409822974876,69.0,150.0,199.5,269.0,439.0,Snow Creek
244,35.0,309.74285714285713,105.79568067941229,176.0,233.5,299.0,354.5,595.0,Snow King
245,34.0,234.61764705882354,116.04205473457962,115.0,170.5,209.0,250.0,644.0,Snow Ridge
246,35.0,182.02857142857144,73.19453761131669,92.0,138.0,174.0,200.5,410.0,Snow Snake
247,27.0,205.62962962962962,77.65810084453923,46.0,165.0,194.0,259.5,415.0,Snow Sumt
248,33.0,205.93939393939394,188.19304241156527,93.0,140.0,166.0,198.0,1199.0,Snow Trails
249,33.0,230.96969696969697,71.86901490232285,94.0,186.0,210.0,278.0,398.0,Snow Valley
250,32.0,294.46875,186.13557049859844,65.0,199.75,257.5,335.5,1088.0,Snowbasin
251,28.0,461.0,287.8380460271726,106.0,274.75,375.0,610.25,1500.0,Snowbird
252,35.0,210.31428571428572,107.27610649725355,58.0,134.0,175.0,264.5,454.0,Snowshoe Mountain
253,35.0,264.4,160.5267432365014,100.0,157.0,223.0,343.0,900.0,Snowy Range Ski Recreation Area
254,35.0,303.3142857142857,110.47937561814327,145.0,223.0,275.0,337.0,568.0,Soda Springs
255,35.0,239.0,80.6254958945078,117.0,175.5,247.0,300.0,423.0,Soldier Mountain
256,35.0,465.14285714285717,181.25058099008592,200.0,332.5,447.0,553.5,900.0,Solitude Mountain
257,35.0,324.48571428571427,158.78034613681797,110.0,212.0,300.0,390.0,749.0,Song Mountain
258,35.0,302.57142857142856,150.38055367756084,105.0,211.0,261.0,352.0,759.0,Spirit Mountain
259,33.0,281.3030303030303,155.5479196358161,75.0,166.0,250.0,300.0,760.0,Spout Springs
260,35.0,269.7142857142857,112.86576395111543,91.0,191.0,250.0,308.0,574.0,Spring Mountain
261,35.0,288.85714285714283,141.75873100139566,95.0,179.5,285.0,349.0,748.0,Mission Ridge
262,35.0,283.57142857142856,96.03102614880922,130.0,201.5,275.0,371.5,450.0,Steamboat
263,35.0,275.25714285714287,109.93884472665671,125.0,202.5,237.0,323.0,650.0,Stevens Pass
264,30.0,331.2,130.57205699905901,150.0,258.5,317.5,393.75,666.0,Stowe Mountain
265,34.0,390.2352941176471,157.05086202256925,215.0,280.0,372.5,438.25,1000.0,Stratton Mountain
266,35.0,349.25714285714287,175.1900384720317,165.0,236.5,302.0,406.0,996.0,Sugar Bowl
